name	taxonomy_id	taxonomy_lvl	ExtractionBlank_bracken_G.txt_num	ExtractionBlank_bracken_G.txt_frac	Serife-CON1_bracken_G.txt_num	Serife-CON1_bracken_G.txt_frac	Serife-CON2_bracken_G.txt_num	Serife-CON2_bracken_G.txt_frac	Serife-CON3_bracken_G.txt_num	Serife-CON3_bracken_G.txt_frac	Serife-CON4_bracken_G.txt_num	Serife-CON4_bracken_G.txt_frac	Serife-CON5_bracken_G.txt_num	Serife-CON5_bracken_G.txt_frac	Serife-CON6_bracken_G.txt_num	Serife-CON6_bracken_G.txt_frac	Serife-KD1_bracken_G.txt_num	Serife-KD1_bracken_G.txt_frac	Serife-KD2_bracken_G.txt_num	Serife-KD2_bracken_G.txt_frac	Serife-KD3_bracken_G.txt_num	Serife-KD3_bracken_G.txt_frac	Serife-KD4_bracken_G.txt_num	Serife-KD4_bracken_G.txt_frac	Serife-KD5_bracken_G.txt_num	Serife-KD5_bracken_G.txt_frac	Serife-KD6_bracken_G.txt_num	Serife-KD6_bracken_G.txt_frac	Serife-KD7_bracken_G.txt_num	Serife-KD7_bracken_G.txt_frac	Serife-KD8_bracken_G.txt_num	Serife-KD8_bracken_G.txt_frac	Serife-MMKD1_bracken_G.txt_num	Serife-MMKD1_bracken_G.txt_frac	Serife-MMKD2_bracken_G.txt_num	Serife-MMKD2_bracken_G.txt_frac	Serife-MMKD3_bracken_G.txt_num	Serife-MMKD3_bracken_G.txt_frac	Serife-MMKD4_bracken_G.txt_num	Serife-MMKD4_bracken_G.txt_frac	Serife-MMKD5_bracken_G.txt_num	Serife-MMKD5_bracken_G.txt_frac	Serife-MMKD6_bracken_G.txt_num	Serife-MMKD6_bracken_G.txt_frac	Serife-MMKD7_bracken_G.txt_num	Serife-MMKD7_bracken_G.txt_frac	Serife-MMKD8_bracken_G.txt_num	Serife-MMKD8_bracken_G.txt_frac	Serife-SCOP1_bracken_G.txt_num	Serife-SCOP1_bracken_G.txt_frac	Serife-SCOP2_bracken_G.txt_num	Serife-SCOP2_bracken_G.txt_frac	Serife-SCOP3_bracken_G.txt_num	Serife-SCOP3_bracken_G.txt_frac	Serife-SCOP4_bracken_G.txt_num	Serife-SCOP4_bracken_G.txt_frac	Serife-SCOP5_bracken_G.txt_num	Serife-SCOP5_bracken_G.txt_frac	Serife-SCOP6_bracken_G.txt_num	Serife-SCOP6_bracken_G.txt_frac
Spiribacter	1335745	G	0	0.00000	481	0.00011	449	0.00017	484	0.00010	413	0.00011	479	0.00009	507	0.00015	47	0.00004	80	0.00005	97	0.00004	235	0.00006	286	0.00005	384	0.00005	368	0.00003	419	0.00005	266	0.00006	253	0.00007	156	0.00012	618	0.00012	85	0.00010	60	0.00005	639	0.00013	222	0.00010	322	0.00009	205	0.00014	362	0.00008	660	0.00012	486	0.00014	438	0.00008
Alkalilimnicola	133193	G	0	0.00000	240	0.00005	142	0.00005	158	0.00003	243	0.00006	280	0.00005	200	0.00006	11	0.00001	6	0.00000	23	0.00001	97	0.00002	46	0.00001	128	0.00002	71	0.00001	86	0.00001	138	0.00003	135	0.00004	59	0.00004	283	0.00006	49	0.00006	38	0.00003	290	0.00006	133	0.00006	193	0.00005	69	0.00005	329	0.00007	358	0.00006	172	0.00005	130	0.00003
Halorhodospira	85108	G	0	0.00000	148	0.00003	137	0.00005	128	0.00003	133	0.00004	168	0.00003	123	0.00004	14	0.00001	18	0.00001	59	0.00002	81	0.00002	63	0.00001	103	0.00001	133	0.00001	97	0.00001	92	0.00002	98	0.00003	22	0.00002	192	0.00004	29	0.00003	29	0.00003	166	0.00003	86	0.00004	100	0.00003	30	0.00002	105	0.00002	245	0.00004	119	0.00003	105	0.00002
Aquisalimonas	406099	G	0	0.00000	102	0.00002	71	0.00003	86	0.00002	82	0.00002	88	0.00002	76	0.00002	13	0.00001	11	0.00001	17	0.00001	41	0.00001	22	0.00000	60	0.00001	52	0.00000	41	0.00000	65	0.00001	56	0.00002	17	0.00001	83	0.00002	6	0.00001	6	0.00001	98	0.00002	27	0.00001	157	0.00004	37	0.00003	115	0.00002	235	0.00004	101	0.00003	87	0.00002
Ectothiorhodosinus	233099	G	0	0.00000	82	0.00002	108	0.00004	80	0.00002	82	0.00002	256	0.00005	122	0.00004	3	0.00000	6	0.00000	6	0.00000	20	0.00000	33	0.00001	17	0.00000	11	0.00000	16	0.00000	16	0.00000	21	0.00001	14	0.00001	30	0.00001	6	0.00001	6	0.00001	66	0.00001	20	0.00001	56	0.00002	104	0.00007	200	0.00004	79	0.00001	179	0.00005	115	0.00002
Thiocapsa	1056	G	0	0.00000	306	0.00007	253	0.00009	288	0.00006	259	0.00007	556	0.00010	354	0.00011	13	0.00001	13	0.00001	27	0.00001	145	0.00003	92	0.00001	143	0.00002	127	0.00001	173	0.00002	210	0.00005	261	0.00007	62	0.00005	226	0.00004	28	0.00003	33	0.00003	307	0.00006	111	0.00005	217	0.00006	216	0.00015	524	0.00011	363	0.00006	492	0.00014	356	0.00007
Rheinheimera	67575	G	0	0.00000	309	0.00007	121	0.00004	212	0.00004	152	0.00004	323	0.00006	203	0.00006	29	0.00003	36	0.00002	21	0.00001	128	0.00003	121	0.00002	142	0.00002	140	0.00001	243	0.00003	172	0.00004	184	0.00005	23	0.00002	144	0.00003	30	0.00003	19	0.00002	134	0.00003	59	0.00003	185	0.00005	123	0.00008	208	0.00004	212	0.00004	197	0.00006	192	0.00004
Thiodictyon	53392	G	0	0.00000	278	0.00006	187	0.00007	258	0.00005	231	0.00006	174	0.00003	170	0.00005	13	0.00001	10	0.00001	40	0.00002	143	0.00003	50	0.00001	164	0.00002	79	0.00001	84	0.00001	114	0.00002	100	0.00003	45	0.00003	208	0.00004	20	0.00002	31	0.00003	228	0.00005	125	0.00005	216	0.00006	73	0.00005	143	0.00003	340	0.00006	230	0.00006	233	0.00005
Nitrosococcus	1227	G	0	0.00000	227	0.00005	188	0.00007	229	0.00005	221	0.00006	451	0.00008	237	0.00007	9	0.00001	27	0.00002	41	0.00002	61	0.00001	98	0.00002	50	0.00001	156	0.00001	98	0.00001	139	0.00003	120	0.00003	31	0.00002	217	0.00004	20	0.00002	41	0.00004	227	0.00005	95	0.00004	192	0.00005	163	0.00011	274	0.00006	301	0.00005	238	0.00007	165	0.00003
Allochromatium	85072	G	0	0.00000	230	0.00005	143	0.00005	326	0.00007	258	0.00007	177	0.00003	139	0.00004	20	0.00002	24	0.00001	99	0.00004	160	0.00004	57	0.00001	131	0.00002	325	0.00002	96	0.00001	105	0.00002	114	0.00003	50	0.00004	423	0.00008	26	0.00003	40	0.00004	296	0.00006	100	0.00004	192	0.00005	64	0.00004	166	0.00004	271	0.00005	211	0.00006	164	0.00003
Thioflavicoccus	156885	G	0	0.00000	150	0.00003	66	0.00002	114	0.00002	120	0.00003	226	0.00004	109	0.00003	19	0.00002	11	0.00001	74	0.00003	146	0.00003	56	0.00001	145	0.00002	236	0.00002	163	0.00002	245	0.00005	218	0.00006	40	0.00003	185	0.00004	41	0.00005	37	0.00003	183	0.00004	123	0.00005	109	0.00003	26	0.00002	284	0.00006	161	0.00003	117	0.00003	159	0.00003
Marichromatium	85076	G	0	0.00000	139	0.00003	106	0.00004	127	0.00003	96	0.00003	143	0.00003	119	0.00004	10	0.00001	21	0.00001	27	0.00001	72	0.00002	37	0.00001	98	0.00001	224	0.00002	85	0.00001	75	0.00002	71	0.00002	52	0.00004	207	0.00004	17	0.00002	22	0.00002	166	0.00003	62	0.00003	128	0.00004	39	0.00003	55	0.00001	244	0.00004	110	0.00003	121	0.00002
Thiocystis	13724	G	0	0.00000	100	0.00002	81	0.00003	127	0.00003	131	0.00003	132	0.00002	108	0.00003	14	0.00001	11	0.00001	20	0.00001	84	0.00002	73	0.00001	85	0.00001	63	0.00000	94	0.00001	112	0.00002	133	0.00004	34	0.00003	128	0.00003	14	0.00002	27	0.00002	185	0.00004	81	0.00004	114	0.00003	47	0.00003	265	0.00006	148	0.00003	89	0.00003	148	0.00003
Thermochromatium	85073	G	0	0.00000	102	0.00002	46	0.00002	95	0.00002	45	0.00001	93	0.00002	81	0.00002	5	0.00000	75	0.00005	175	0.00007	56	0.00001	46	0.00001	28	0.00000	61	0.00000	22	0.00000	27	0.00001	37	0.00001	8	0.00001	44	0.00001	6	0.00001	14	0.00001	57	0.00001	43	0.00002	75	0.00002	17	0.00001	163	0.00003	121	0.00002	82	0.00002	46	0.00001
Caldichromatium	2828366	G	0	0.00000	71	0.00002	46	0.00002	88	0.00002	96	0.00003	81	0.00002	101	0.00003	5	0.00000	12	0.00001	16	0.00001	63	0.00001	51	0.00001	93	0.00001	113	0.00001	62	0.00001	23	0.00000	13	0.00000	23	0.00002	77	0.00002	42	0.00005	19	0.00002	107	0.00002	67	0.00003	66	0.00002	36	0.00002	42	0.00001	99	0.00002	69	0.00002	87	0.00002
Candidatus Nitrosoglobus	1980513	G	0	0.00000	57	0.00001	80	0.00003	72	0.00001	69	0.00002	219	0.00004	92	0.00003	0	0.00000	1	0.00000	5	0.00000	44	0.00001	38	0.00001	35	0.00000	22	0.00000	39	0.00000	41	0.00001	12	0.00000	19	0.00001	22	0.00000	4	0.00000	1	0.00000	44	0.00001	4	0.00000	37	0.00001	92	0.00006	136	0.00003	29	0.00001	102	0.00003	77	0.00001
Candidatus Nitrosacidococcus	2796146	G	0	0.00000	49	0.00001	19	0.00001	45	0.00001	69	0.00002	56	0.00001	44	0.00001	26	0.00002	5	0.00000	16	0.00001	38	0.00001	62	0.00001	64	0.00001	61	0.00000	65	0.00001	48	0.00001	60	0.00002	25	0.00002	63	0.00001	3	0.00000	16	0.00001	56	0.00001	18	0.00001	30	0.00001	9	0.00001	40	0.00001	49	0.00001	24	0.00001	26	0.00001
Candidatus Thiodiazotropha	1913444	G	0	0.00000	306	0.00007	183	0.00007	287	0.00006	216	0.00006	332	0.00006	202	0.00006	32	0.00003	35	0.00002	97	0.00004	99	0.00002	88	0.00001	128	0.00002	287	0.00002	169	0.00002	120	0.00003	94	0.00003	103	0.00008	326	0.00006	52	0.00006	39	0.00003	227	0.00005	69	0.00003	151	0.00004	135	0.00009	272	0.00006	208	0.00004	260	0.00007	357	0.00007
Sedimenticola	349742	G	0	0.00000	303	0.00007	145	0.00005	169	0.00003	177	0.00005	333	0.00006	191	0.00006	22	0.00002	23	0.00001	51	0.00002	128	0.00003	142	0.00002	192	0.00003	364	0.00003	268	0.00003	114	0.00002	86	0.00002	64	0.00005	177	0.00003	34	0.00004	41	0.00004	203	0.00004	99	0.00004	99	0.00003	119	0.00008	377	0.00008	177	0.00003	260	0.00007	378	0.00007
Thiosocius	2780488	G	0	0.00000	173	0.00004	132	0.00005	155	0.00003	107	0.00003	299	0.00006	142	0.00004	7	0.00001	5	0.00000	9	0.00000	42	0.00001	34	0.00001	28	0.00000	34	0.00000	31	0.00000	72	0.00002	70	0.00002	29	0.00002	216	0.00004	10	0.00001	10	0.00001	161	0.00003	57	0.00002	78	0.00002	117	0.00008	329	0.00007	111	0.00002	249	0.00007	161	0.00003
Candidatus Endoriftia	393764	G	0	0.00000	105	0.00002	134	0.00005	143	0.00003	111	0.00003	275	0.00005	164	0.00005	7	0.00001	7	0.00000	37	0.00001	51	0.00001	50	0.00001	93	0.00001	43	0.00000	80	0.00001	116	0.00002	75	0.00002	25	0.00002	228	0.00004	18	0.00002	9	0.00001	128	0.00003	49	0.00002	112	0.00003	125	0.00009	230	0.00005	188	0.00003	198	0.00006	177	0.00003
Thiolapillus	1608298	G	0	0.00000	83	0.00002	70	0.00003	114	0.00002	124	0.00003	115	0.00002	68	0.00002	6	0.00001	10	0.00001	22	0.00001	44	0.00001	27	0.00000	41	0.00001	86	0.00001	43	0.00000	217	0.00005	58	0.00002	27	0.00002	186	0.00004	14	0.00002	25	0.00002	153	0.00003	71	0.00003	100	0.00003	42	0.00003	216	0.00005	118	0.00002	84	0.00002	68	0.00001
Wenzhouxiangella	1676142	G	0	0.00000	194	0.00004	182	0.00007	243	0.00005	203	0.00005	214	0.00004	148	0.00004	39	0.00003	52	0.00003	116	0.00004	231	0.00005	412	0.00006	370	0.00005	587	0.00004	535	0.00006	149	0.00003	149	0.00004	59	0.00004	236	0.00005	62	0.00007	46	0.00004	225	0.00005	141	0.00006	143	0.00004	46	0.00003	265	0.00006	267	0.00005	153	0.00004	124	0.00002
Halothiobacillus	109262	G	0	0.00000	180	0.00004	94	0.00003	201	0.00004	154	0.00004	111	0.00002	110	0.00003	16	0.00001	29	0.00002	126	0.00005	114	0.00003	63	0.00001	123	0.00002	531	0.00004	131	0.00001	118	0.00003	105	0.00003	50	0.00004	257	0.00005	23	0.00003	31	0.00003	267	0.00006	94	0.00004	153	0.00004	66	0.00005	143	0.00003	308	0.00005	134	0.00004	169	0.00003
Sulfuriflexus	1860077	G	0	0.00000	68	0.00002	66	0.00002	178	0.00004	79	0.00002	182	0.00003	82	0.00002	8	0.00001	8	0.00000	16	0.00001	43	0.00001	54	0.00001	62	0.00001	86	0.00001	101	0.00001	38	0.00001	23	0.00001	4	0.00000	40	0.00001	14	0.00002	6	0.00001	71	0.00001	20	0.00001	51	0.00001	89	0.00006	135	0.00003	73	0.00001	118	0.00003	69	0.00001
Granulosicoccus	437504	G	0	0.00000	36	0.00001	15	0.00001	48	0.00001	38	0.00001	49	0.00001	42	0.00001	4	0.00000	7	0.00000	14	0.00001	23	0.00001	28	0.00000	35	0.00000	77	0.00001	34	0.00000	27	0.00001	46	0.00001	7	0.00001	68	0.00001	11	0.00001	12	0.00001	58	0.00001	34	0.00001	44	0.00001	21	0.00001	41	0.00001	85	0.00002	38	0.00001	74	0.00001
Psychrobacter	497	G	0	0.00000	1011	0.00023	723	0.00027	988	0.00020	846	0.00022	1804	0.00034	1196	0.00036	106	0.00009	125	0.00008	151	0.00006	312	0.00007	469	0.00007	444	0.00006	617	0.00004	603	0.00007	517	0.00011	473	0.00014	159	0.00012	606	0.00012	96	0.00011	108	0.00010	643	0.00013	178	0.00008	687	0.00019	845	0.00058	1533	0.00033	954	0.00017	1221	0.00034	1109	0.00021
Faucicola	1604696	G	0	0.00000	52	0.00001	13	0.00000	43	0.00001	17	0.00000	73	0.00001	10	0.00000	2	0.00000	15	0.00001	3	0.00000	13	0.00000	15	0.00000	27	0.00000	13	0.00000	25	0.00000	17	0.00000	30	0.00001	12	0.00001	36	0.00001	19	0.00002	8	0.00001	37	0.00001	25	0.00001	13	0.00000	12	0.00001	33	0.00001	25	0.00000	28	0.00001	33	0.00001
Alkanindiges	222991	G	0	0.00000	50	0.00001	42	0.00002	41	0.00001	22	0.00001	20	0.00000	24	0.00001	4	0.00000	5	0.00000	9	0.00000	23	0.00001	19	0.00000	20	0.00000	32	0.00000	20	0.00000	8	0.00000	20	0.00001	7	0.00001	16	0.00000	13	0.00001	1	0.00000	31	0.00001	8	0.00000	9	0.00000	8	0.00001	29	0.00001	24	0.00000	24	0.00001	84	0.00002
Aquirhabdus	2824158	G	0	0.00000	34	0.00001	7	0.00000	16	0.00000	9	0.00000	19	0.00000	18	0.00001	11	0.00001	1	0.00000	0	0.00000	11	0.00000	20	0.00000	19	0.00000	8	0.00000	15	0.00000	22	0.00000	9	0.00000	5	0.00000	44	0.00001	0	0.00000	10	0.00001	20	0.00000	7	0.00000	22	0.00001	8	0.00001	9	0.00000	16	0.00000	18	0.00001	15	0.00000
Actinobacillus	713	G	0	0.00000	1016	0.00023	541	0.00020	818	0.00016	679	0.00018	1268	0.00024	772	0.00023	146	0.00013	116	0.00007	271	0.00010	453	0.00011	519	0.00008	576	0.00008	937	0.00007	540	0.00006	535	0.00011	348	0.00010	124	0.00009	598	0.00012	95	0.00011	119	0.00011	603	0.00012	211	0.00009	380	0.00011	440	0.00030	973	0.00021	1050	0.00019	777	0.00022	878	0.00017
Aggregatibacter	416916	G	0	0.00000	770	0.00017	837	0.00031	864	0.00017	768	0.00020	2281	0.00043	1023	0.00031	66	0.00006	92	0.00006	130	0.00005	229	0.00005	314	0.00005	589	0.00008	629	0.00005	414	0.00004	336	0.00007	303	0.00009	87	0.00007	408	0.00008	156	0.00018	77	0.00007	443	0.00009	250	0.00011	441	0.00012	913	0.00063	1737	0.00037	563	0.00010	1304	0.00037	845	0.00016
Bibersteinia	476528	G	0	0.00000	683	0.00015	606	0.00022	603	0.00012	531	0.00014	1867	0.00035	842	0.00026	10	0.00001	18	0.00001	21	0.00001	43	0.00001	57	0.00001	51	0.00001	75	0.00001	77	0.00001	114	0.00002	98	0.00003	29	0.00002	85	0.00002	46	0.00005	12	0.00001	203	0.00004	57	0.00002	282	0.00008	754	0.00052	1300	0.00028	384	0.00007	1037	0.00029	610	0.00012
Mannheimia	75984	G	0	0.00000	556	0.00013	494	0.00018	572	0.00011	426	0.00011	1195	0.00022	574	0.00017	41	0.00004	82	0.00005	77	0.00003	206	0.00005	160	0.00003	453	0.00006	337	0.00002	330	0.00004	388	0.00008	274	0.00008	102	0.00008	347	0.00007	114	0.00013	120	0.00011	352	0.00007	179	0.00008	293	0.00008	459	0.00032	965	0.00021	566	0.00010	740	0.00021	516	0.00010
Pasteurella	745	G	0	0.00000	387	0.00009	260	0.00010	366	0.00007	253	0.00007	950	0.00018	474	0.00014	26	0.00002	104	0.00006	106	0.00004	160	0.00004	194	0.00003	300	0.00004	338	0.00002	366	0.00004	421	0.00009	281	0.00008	74	0.00006	297	0.00006	45	0.00005	102	0.00009	285	0.00006	92	0.00004	180	0.00005	247	0.00017	647	0.00014	305	0.00005	478	0.00013	513	0.00010
Gallibacterium	155493	G	0	0.00000	424	0.00010	316	0.00012	411	0.00008	365	0.00010	746	0.00014	447	0.00014	68	0.00006	106	0.00006	116	0.00004	269	0.00006	388	0.00006	336	0.00005	642	0.00005	323	0.00004	185	0.00004	140	0.00004	64	0.00005	153	0.00003	66	0.00008	70	0.00006	314	0.00007	138	0.00006	235	0.00007	316	0.00022	529	0.00011	509	0.00009	450	0.00013	345	0.00007
Glaesserella	2094023	G	0	0.00000	425	0.00010	248	0.00009	339	0.00007	267	0.00007	793	0.00015	418	0.00013	11	0.00001	56	0.00003	59	0.00002	78	0.00002	144	0.00002	260	0.00004	189	0.00001	253	0.00003	25	0.00001	29	0.00001	13	0.00001	80	0.00002	31	0.00004	15	0.00001	122	0.00003	58	0.00003	177	0.00005	276	0.00019	479	0.00010	215	0.00004	447	0.00013	415	0.00008
Rodentibacter	1960084	G	0	0.00000	281	0.00006	199	0.00007	256	0.00005	192	0.00005	825	0.00016	303	0.00009	12	0.00001	23	0.00001	28	0.00001	64	0.00002	122	0.00002	247	0.00003	201	0.00001	91	0.00001	126	0.00003	122	0.00004	27	0.00002	144	0.00003	32	0.00004	26	0.00002	195	0.00004	41	0.00002	160	0.00004	270	0.00019	533	0.00011	225	0.00004	300	0.00008	257	0.00005
Avibacterium	292486	G	0	0.00000	324	0.00007	237	0.00009	325	0.00007	283	0.00007	616	0.00012	347	0.00011	59	0.00005	40	0.00002	64	0.00002	138	0.00003	318	0.00005	314	0.00004	490	0.00004	362	0.00004	146	0.00003	80	0.00002	53	0.00004	157	0.00003	56	0.00006	49	0.00004	169	0.00003	83	0.00004	297	0.00008	221	0.00015	441	0.00009	451	0.00008	373	0.00011	271	0.00005
Lonepinella	53416	G	0	0.00000	145	0.00003	139	0.00005	200	0.00004	137	0.00004	369	0.00007	140	0.00004	9	0.00001	21	0.00001	23	0.00001	59	0.00001	60	0.00001	81	0.00001	93	0.00001	100	0.00001	69	0.00001	66	0.00002	16	0.00001	111	0.00002	19	0.00002	18	0.00002	109	0.00002	28	0.00001	69	0.00002	123	0.00008	230	0.00005	106	0.00002	193	0.00005	158	0.00003
Mergibacter	2899790	G	0	0.00000	124	0.00003	85	0.00003	107	0.00002	74	0.00002	222	0.00004	135	0.00004	9	0.00001	4	0.00000	8	0.00000	20	0.00000	15	0.00000	24	0.00000	13	0.00000	28	0.00000	41	0.00001	23	0.00001	12	0.00001	36	0.00001	8	0.00001	3	0.00000	39	0.00001	10	0.00000	37	0.00001	101	0.00007	179	0.00004	57	0.00001	133	0.00004	117	0.00002
Bisgaardia	109471	G	0	0.00000	73	0.00002	30	0.00001	15	0.00000	10	0.00000	19	0.00000	22	0.00001	5	0.00000	10	0.00001	9	0.00000	37	0.00001	52	0.00001	41	0.00001	67	0.00000	40	0.00000	63	0.00001	68	0.00002	2	0.00000	66	0.00001	2	0.00000	2	0.00000	17	0.00000	4	0.00000	7	0.00000	11	0.00001	19	0.00000	13	0.00000	17	0.00000	4	0.00000
Basfia	697331	G	0	0.00000	51	0.00001	30	0.00001	59	0.00001	62	0.00002	122	0.00002	60	0.00002	23	0.00002	15	0.00001	10	0.00000	63	0.00001	78	0.00001	66	0.00001	107	0.00001	125	0.00001	35	0.00001	23	0.00001	7	0.00001	44	0.00001	12	0.00001	21	0.00002	39	0.00001	22	0.00001	45	0.00001	55	0.00004	96	0.00002	64	0.00001	93	0.00003	60	0.00001
Otariodibacter	1249016	G	0	0.00000	48	0.00001	60	0.00002	51	0.00001	55	0.00001	130	0.00002	70	0.00002	9	0.00001	4	0.00000	6	0.00000	9	0.00000	21	0.00000	24	0.00000	26	0.00000	24	0.00000	22	0.00000	11	0.00000	7	0.00001	52	0.00001	5	0.00001	2	0.00000	25	0.00001	5	0.00000	51	0.00001	48	0.00003	104	0.00002	44	0.00001	78	0.00002	51	0.00001
Histophilus	214906	G	0	0.00000	47	0.00001	13	0.00000	26	0.00001	27	0.00001	26	0.00000	26	0.00001	4	0.00000	13	0.00001	16	0.00001	35	0.00001	25	0.00000	44	0.00001	75	0.00001	78	0.00001	71	0.00002	75	0.00002	8	0.00001	50	0.00001	3	0.00000	7	0.00001	22	0.00000	31	0.00001	39	0.00001	15	0.00001	59	0.00001	58	0.00001	38	0.00001	24	0.00000
Frederiksenia	1649317	G	0	0.00000	16	0.00000	12	0.00000	27	0.00001	29	0.00001	38	0.00001	18	0.00001	2	0.00000	5	0.00000	3	0.00000	34	0.00001	17	0.00000	14	0.00000	20	0.00000	24	0.00000	46	0.00001	38	0.00001	4	0.00000	27	0.00001	10	0.00001	19	0.00002	15	0.00000	23	0.00001	11	0.00000	21	0.00001	32	0.00001	23	0.00000	20	0.00001	27	0.00001
Vespertiliibacter	1520333	G	0	0.00000	13	0.00000	9	0.00000	37	0.00001	24	0.00001	13	0.00000	7	0.00000	1	0.00000	3	0.00000	3	0.00000	6	0.00000	13	0.00000	4	0.00000	52	0.00000	7	0.00000	6	0.00000	2	0.00000	6	0.00000	12	0.00000	0	0.00000	18	0.00002	18	0.00000	5	0.00000	24	0.00001	8	0.00001	17	0.00000	138	0.00002	21	0.00001	42	0.00001
Cellvibrio	10	G	0	0.00000	432	0.00010	407	0.00015	475	0.00010	381	0.00010	842	0.00016	386	0.00012	84	0.00007	135	0.00008	166	0.00006	320	0.00008	474	0.00007	421	0.00006	894	0.00006	656	0.00007	191	0.00004	204	0.00006	43	0.00003	282	0.00006	59	0.00007	44	0.00004	285	0.00006	107	0.00005	450	0.00013	309	0.00021	547	0.00012	595	0.00011	527	0.00015	387	0.00007
Teredinibacter	2425	G	0	0.00000	319	0.00007	348	0.00013	397	0.00008	299	0.00008	729	0.00014	413	0.00013	67	0.00006	45	0.00003	123	0.00005	192	0.00005	331	0.00005	344	0.00005	436	0.00003	366	0.00004	198	0.00004	207	0.00006	67	0.00005	190	0.00004	49	0.00006	48	0.00004	268	0.00006	107	0.00005	398	0.00011	343	0.00024	660	0.00014	627	0.00011	500	0.00014	455	0.00009
Simiduia	447467	G	0	0.00000	275	0.00006	236	0.00009	296	0.00006	212	0.00006	517	0.00010	319	0.00010	14	0.00001	25	0.00002	64	0.00002	115	0.00003	77	0.00001	168	0.00002	229	0.00002	180	0.00002	78	0.00002	138	0.00004	62	0.00005	173	0.00003	25	0.00003	58	0.00005	272	0.00006	127	0.00006	186	0.00005	206	0.00014	360	0.00008	320	0.00006	358	0.00010	231	0.00004
Gilvimarinus	940550	G	0	0.00000	176	0.00004	142	0.00005	199	0.00004	193	0.00005	330	0.00006	157	0.00005	7	0.00001	8	0.00000	33	0.00001	72	0.00002	63	0.00001	129	0.00002	92	0.00001	110	0.00001	78	0.00002	81	0.00002	22	0.00002	81	0.00002	37	0.00004	11	0.00001	126	0.00003	55	0.00002	130	0.00004	128	0.00009	323	0.00007	171	0.00003	247	0.00007	172	0.00003
Maricurvus	1122283	G	0	0.00000	144	0.00003	200	0.00007	184	0.00004	106	0.00003	328	0.00006	161	0.00005	4	0.00000	10	0.00001	86	0.00003	57	0.00001	20	0.00000	16	0.00000	260	0.00002	26	0.00000	80	0.00002	163	0.00005	30	0.00002	104	0.00002	45	0.00005	10	0.00001	94	0.00002	95	0.00004	55	0.00002	102	0.00007	248	0.00005	91	0.00002	193	0.00005	159	0.00003
Agaribacterium	2038244	G	0	0.00000	101	0.00002	137	0.00005	139	0.00003	81	0.00002	341	0.00006	123	0.00004	9	0.00001	8	0.00000	46	0.00002	27	0.00001	31	0.00000	16	0.00000	179	0.00001	18	0.00000	9	0.00000	19	0.00001	9	0.00001	33	0.00001	10	0.00001	6	0.00001	34	0.00001	27	0.00001	53	0.00001	127	0.00009	195	0.00004	69	0.00001	195	0.00006	129	0.00002
Saccharophagus	316625	G	0	0.00000	92	0.00002	112	0.00004	155	0.00003	83	0.00002	187	0.00004	98	0.00003	39	0.00003	39	0.00002	137	0.00005	147	0.00003	149	0.00002	81	0.00001	439	0.00003	133	0.00001	38	0.00001	48	0.00001	22	0.00002	107	0.00002	38	0.00004	11	0.00001	115	0.00002	44	0.00002	98	0.00003	84	0.00006	143	0.00003	168	0.00003	132	0.00004	75	0.00001
Marinimicrobium	359337	G	0	0.00000	97	0.00002	55	0.00002	75	0.00002	56	0.00001	145	0.00003	74	0.00002	10	0.00001	6	0.00000	18	0.00001	43	0.00001	21	0.00000	70	0.00001	53	0.00000	54	0.00001	66	0.00001	54	0.00002	29	0.00002	192	0.00004	11	0.00001	24	0.00002	231	0.00005	60	0.00003	77	0.00002	42	0.00003	99	0.00002	123	0.00002	83	0.00002	58	0.00001
Marinagarivorans	1792291	G	0	0.00000	78	0.00002	113	0.00004	128	0.00003	69	0.00002	270	0.00005	134	0.00004	1	0.00000	3	0.00000	10	0.00000	20	0.00000	30	0.00000	30	0.00000	14	0.00000	18	0.00000	6	0.00000	6	0.00000	5	0.00000	8	0.00000	13	0.00001	7	0.00001	25	0.00001	3	0.00000	34	0.00001	119	0.00008	165	0.00004	74	0.00001	191	0.00005	100	0.00002
Agarilytica	2036021	G	0	0.00000	63	0.00001	62	0.00002	79	0.00002	63	0.00002	180	0.00003	106	0.00003	9	0.00001	6	0.00000	16	0.00001	38	0.00001	83	0.00001	59	0.00001	68	0.00000	92	0.00001	30	0.00001	22	0.00001	8	0.00001	64	0.00001	9	0.00001	8	0.00001	28	0.00001	18	0.00001	25	0.00001	76	0.00005	114	0.00002	47	0.00001	120	0.00003	82	0.00002
Microbulbifer	48073	G	0	0.00000	1716	0.00039	1324	0.00049	1724	0.00035	1581	0.00042	2508	0.00047	1591	0.00048	243	0.00021	316	0.00019	545	0.00021	1050	0.00025	1258	0.00020	1720	0.00024	2465	0.00018	2227	0.00024	990	0.00021	829	0.00024	438	0.00033	2037	0.00040	309	0.00035	314	0.00028	1985	0.00041	804	0.00035	1111	0.00031	947	0.00065	2313	0.00049	2018	0.00036	1857	0.00052	1595	0.00031
